Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
157.2346351146698,45.0,-0.7062023649762423,20.849,15.293797635023758,14.311822891235352,44.29379763502376
157.43569087982178,45.0,-0.8691781434066996,20.771,15.1308218565933,13.478791236877441,44.1308218565933
157.63668537139893,45.0,-1.0208988096658942,20.586,14.979101190334106,13.261920928955078,43.979101190334106
157.8378758430481,45.0,2.178743963430854,20.586,18.178743963430854,13.261920928955078,47.178743963430854
158.0389358997345,45.0,0.27209583412633265,20.323,16.272095834126333,13.544989585876465,45.27209583412633
158.24000120162964,45.0,0.021110647575952157,20.016,16.021110647575952,13.526679992675781,45.02111064757595
158.44171166419983,45.0,-0.37385396875284727,19.675,15.626146031247153,13.813319206237793,44.62614603124715
158.64332962036133,45.0,-1.1015427735969752,19.342,14.898457226403025,14.62985610961914,43.898457226403025
158.844393491745,45.0,2.0981511221258344,19.342,18.098151122125834,14.62985610961914,47.098151122125834
159.04541301727295,45.0,1.0487026129404668,19.074,17.048702612940467,16.083858489990234,46.04870261294047
159.24668765068054,45.0,-0.08966531878830608,18.936,15.910334681211694,16.6002197265625,44.910334681211694
159.44803619384766,45.0,-1.1837141367125454,18.924,14.816285863287455,16.854188919067383,43.816285863287455
159.6494061946869,45.0,2.0159840954490704,18.924,18.01598409544907,16.854188919067383,47.01598409544907
159.85069060325623,45.0,0.7777518247291155,19.015,16.777751824729116,17.1800479888916,45.777751824729116
160.05204677581787,45.0,-0.27182383156768,19.169,15.72817616843232,16.87246322631836,44.72817616843232
160.25378561019897,45.0,-1.2103609526838213,19.347,14.789639047316179,16.550981521606445,43.78963904731618
160.45545101165771,45.0,-2.315278110501538,19.543,14.0,16.75768280029297,42.68472188949846
160.65650391578674,45.0,0.8844128969430258,19.543,16.884412896943026,16.75768280029297,45.884412896943026
160.8577036857605,45.0,-0.09845467486927362,19.731,15.901545325130726,16.61780548095703,44.901545325130726
161.05933165550232,45.0,-0.8594744500511879,19.885,15.140525549948812,15.86728286743164,44.14052554994881
161.26100707054138,45.0,-1.4319173667443508,19.986,14.56808263325565,15.317544937133789,43.56808263325565
161.46242332458496,45.0,0.1679198744065289,19.986,16.16791987440653,15.317544937133789,45.16791987440653
161.66372632980347,45.0,-0.39357645647002926,20.024,15.60642354352997,14.923145294189453,44.60642354352997
161.86517667770386,45.0,-0.8107991452338084,19.995,15.189200854766192,14.546923637390137,44.18920085476619
162.06673669815063,45.0,-1.1282351396237047,19.893,14.871764860376295,14.000101089477539,43.871764860376295
162.26801681518555,45.0,-1.3901521728462214,19.728,14.609847827153779,13.766141891479492,43.60984782715378
162.4690957069397,45.0,1.8095498629877653,19.728,17.809549862987765,13.766141891479492,46.809549862987765
162.6700587272644,45.0,1.6142499570820519,19.506,17.614249957082052,13.440418243408203,46.61424995708205
162.87121057510376,45.0,1.4522723479410615,19.236,17.45227234794106,13.296487808227539,46.45227234794106
163.07252383232117,45.0,1.157187312774127,18.927,17.157187312774127,13.62895679473877,46.15718731277413
163.2737102508545,45.0,4.356889041724699,18.927,20.0,13.62895679473877,49.3568890417247
163.47471499443054,45.0,3.651293248655726,18.613,19.651293248655726,14.45992374420166,48.651293248655726
163.67669916152954,45.0,2.601722050806309,18.366,18.60172205080631,15.961287498474121,47.60172205080631
163.87771224975586,45.0,1.2414803428923733,18.256,17.241480342892373,16.93745994567871,46.24148034289237
164.07870769500732,45.0,-0.373918448249249,18.325,15.626081551750751,18.211000442504883,44.62608155175075
164.28035736083984,45.0,2.825785400942472,18.325,18.825785400942472,18.211000442504883,47.82578540094247
164.48171043395996,45.0,-0.5224378677310355,18.575,15.477562132268964,18.822113037109375,44.477562132268964
164.68331456184387,45.0,-2.159612268902521,18.964,14.0,18.922691345214844,42.84038773109748
164.885094165802,45.0,-3.7078265472491267,19.435,14.0,18.791250228881836,41.29217345275087
165.08648824691772,45.0,-0.5082059529103944,19.435,15.491794047089606,18.791250228881836,44.491794047089606
165.28767895698547,45.0,-1.8345134255761266,19.925,14.165486574423873,18.099870681762695,43.16548657442387
