time,throttle,ax,ay,az
7.383707523345947,0.5198191763964571,2.622048478278538,0.0,-11.4149406
7.405167102813721,0.5223367179498101,2.670714435450684,0.0,-11.4541672
7.425834894180298,0.5246712888087042,2.713533131905616,-0.00980665,-11.4933938
7.448188304901123,0.5270942319728615,2.754031288715055,-0.00980665,-11.532620399999999
7.46949315071106,0.5293024536022395,2.7914602948435494,-0.00980665,-11.571847
7.490875959396362,0.5314172806103241,2.8271077303591947,-0.00980665,-11.6110736
7.5135252475738525,0.5335440538564065,2.860171087323275,-0.00980665,-11.640493549999999
7.532886743545532,0.5352678149961332,2.888947443590948,0.0,-11.67972015
7.553184747695923,0.5369798802257517,2.9148461642318533,0.0,-11.718946749999999
7.573632717132568,0.5386045028020725,2.937174347808668,0.0,-11.748366699999998
7.594972848892212,0.5401910788206938,2.954327718027801,0.0,-11.77778665
7.616186141967773,0.5416561866983054,2.9707464162250212,0.0,-11.807206599999999
7.636752605438232,0.5429683593322233,2.983561914602519,0.0,-11.836626549999998
7.659847736358643,0.5443129656298993,2.9911732031422673,0.0,-11.85623985
7.679385423660278,0.5453425700202015,2.9970426978280407,0.0,-11.885659799999999
7.702278137207031,0.5464215588504742,3.000363913045237,0.0,-11.905273099999999
7.723959445953369,0.5473152122557748,2.9994303467407133,0.0,-11.9248864
7.744572877883911,0.5480479094464239,2.9956481420666417,0.0,-11.944499699999998
7.766433238983154,0.5486991762690139,2.9893021628599774,0.0,-11.964113
7.7873828411102295,0.5492007810403505,2.97868745657398,0.0,-11.97391965
7.807178735733032,0.5495637067479595,2.964230895916582,0.0,-11.983726299999999
7.827859878540039,0.5498268192500921,2.946316666324924,0.0,-11.993532949999999
7.84790825843811,0.5499680166400283,2.924309869692432,0.0,-12.003339599999999
7.869062900543213,0.5499948220403087,2.8976390977231885,0.0,-12.01314625
7.895979404449463,0.5498466780698845,2.86775141295087,0.0,-12.01314625
7.911503076553345,0.5496681019619956,2.8349685066557835,0.0,-12.01314625
7.93438982963562,0.5492801966836462,2.799579900990205,0.0,-12.01314625
7.954177618026733,0.5488248915963685,2.7618461658911846,0.0,-12.01314625
7.974727392196655,0.5482342035615827,2.721021149302066,0.0,-12.01314625
7.996274948120117,0.5474858437403497,2.6774139793718597,0.0,-12.003339599999999
8.017286539077759,0.5466290162481564,2.6313028714346736,0.0,-11.993532949999999
8.037999391555786,0.5456617384245328,2.5809768892912066,0.0,-11.983726299999999
8.059413194656372,0.5445340295101664,2.526857520362086,0.0,-11.97391965
8.082342386245728,0.543183081552211,2.4703047683258776,0.0,-11.964113
8.104602813720703,0.5417302660759055,2.41156197149329,0.0,-11.944499699999998
8.125331163406372,0.5402529853270464,2.349867469343961,0.0,-11.9248864
8.14643669128418,0.5386262870231291,2.2845357674095648,0.0,-11.905273099999999
8.168482065200806,0.536796091990625,2.2169112506686086,0.0,-11.885659799999999
